浙江金华,#genre#
凤凰中文台,http://110.81.206.138:50080/tsfile/live/23020_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://110.81.206.138:50080/tsfile/live/23021_1.m3u8?key=txiptv&playlive=1&authid=0
海峡卫视,http://110.81.206.138:50080/tsfile/live/23022_1.m3u8?key=txiptv&playlive=1&authid=0
福建综合,http://110.81.206.138:50080/tsfile/live/23023_1.m3u8?key=txiptv&playlive=1&authid=0
福建公共,http://110.81.206.138:50080/tsfile/live/23024_1.m3u8?key=txiptv&playlive=1&authid=0
福建新闻,http://110.81.206.138:50080/tsfile/live/23025_1.m3u8?key=txiptv&playlive=1&authid=0
福建电视剧,http://110.81.206.138:50080/tsfile/live/23026_1.m3u8?key=txiptv&playlive=1&authid=0
福建旅游,http://110.81.206.138:50080/tsfile/live/23027_1.m3u8?key=txiptv&playlive=1&authid=0
福建经济生活,http://110.81.206.138:50080/tsfile/live/23028_1.m3u8?key=txiptv&playlive=1&authid=0
福建体育,http://110.81.206.138:50080/tsfile/live/23029_1.m3u8?key=txiptv&playlive=1&authid=0
福建少儿,http://110.81.206.138:50080/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
福建教育,http://110.81.206.138:50080/tsfile/live/23031_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://110.81.206.138:50080/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://110.81.206.138:50080/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://110.81.206.138:50080/tsfile/live/23035_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://110.81.206.138:50080/tsfile/live/23036_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://110.81.206.138:50080/tsfile/live/23037_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://110.81.206.138:50080/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://110.81.206.138:50080/tsfile/live/23039_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.81.206.138:50080/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://110.81.206.138:50080/tsfile/live/23041_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://110.81.206.138:50080/tsfile/live/23042_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://110.81.206.138:50080/tsfile/live/23043_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://110.81.206.138:50080/tsfile/live/23044_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.81.206.138:50080/tsfile/live/23045_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://110.81.206.138:50080/tsfile/live/23046_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://110.81.206.138:50080/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://110.81.206.138:50080/tsfile/live/23048_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.81.206.138:50080/tsfile/live/23049_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://110.81.206.138:50080/tsfile/live/23050_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://110.81.206.138:50080/tsfile/live/23051_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://110.81.206.138:50080/tsfile/live/23052_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://110.81.206.138:50080/tsfile/live/23053_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://110.81.206.138:50080/tsfile/live/23054_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.81.206.138:50080/tsfile/live/23055_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://110.81.206.138:50080/tsfile/live/23056_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://110.81.206.138:50080/tsfile/live/23059_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://110.81.206.138:50080/tsfile/live/23062_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://110.81.206.138:50080/tsfile/live/23065_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://110.81.206.138:50080/tsfile/live/23066_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://110.81.206.138:50080/tsfile/live/23067_1.m3u8?key=txiptv&playlive=1&authid=0

湖南酒店,#genre#
湖南卫视,http://175.0.51.26:8899/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://175.0.51.26:8899/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://175.0.51.26:8899/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://175.0.51.26:8899/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影,http://175.0.51.26:8899/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://175.0.51.26:8899/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://175.0.51.26:8899/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://175.0.51.26:8899/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://175.0.51.26:8899/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-综合,http://175.0.51.26:8899/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://175.0.51.26:8899/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://175.0.51.26:8899/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://175.0.51.26:8899/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://175.0.51.26:8899/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://175.0.51.26:8899/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://175.0.51.26:8899/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://175.0.51.26:8899/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://175.0.51.26:8899/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://175.0.51.26:8899/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://175.0.51.26:8899/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://175.0.51.26:8899/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://175.0.51.26:8899/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://175.0.51.26:8899/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://175.0.51.26:8899/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://175.0.51.26:8899/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://175.0.51.26:8899/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://175.0.51.26:8899/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://175.0.51.26:8899/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://175.0.51.26:8899/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://175.0.51.26:8899/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://175.0.51.26:8899/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://175.0.51.26:8899/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://175.0.51.26:8899/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://175.0.51.26:8899/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://175.0.51.26:8899/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://175.0.51.26:8899/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://175.0.51.26:8899/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://175.0.51.26:8899/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://175.0.51.26:8899/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://175.0.51.26:8899/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://175.0.51.26:8899/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://175.0.51.26:8899/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://175.0.51.26:8899/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://175.0.51.26:8899/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://175.0.51.26:8899/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://175.0.51.26:8899/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://175.0.51.26:8899/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://175.0.51.26:8899/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://175.0.51.26:8899/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://175.0.51.26:8899/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0

山东酒店,#genre#
CCTV1-综合,http://60.213.92.38:9901/tsfile/live/0001_1.m3u8
CCTV2-财经,http://60.213.92.38:9901/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://60.213.92.38:9901/tsfile/live/0003_1.m3u8
CCTV4-国际,http://60.213.92.38:9901/tsfile/live/0004_1.m3u8
CCTV5-体育,http://60.213.92.38:9901/tsfile/live/0005_1.m3u8
CCTV6-电影,http://60.213.92.38:9901/tsfile/live/0006_1.m3u8
CCTV7-国防军事,http://60.213.92.38:9901/tsfile/live/0007_1.m3u8
CCTV8-电视剧,http://60.213.92.38:9901/tsfile/live/0008_1.m3u8
CCTV9-纪录,http://60.213.92.38:9901/tsfile/live/0009_1.m3u8
CCTV10-科教,http://60.213.92.38:9901/tsfile/live/0010_1.m3u8
CCTV11-戏曲,http://60.213.92.38:9901/tsfile/live/0011_1.m3u8
CCTV12-社会与法,http://60.213.92.38:9901/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://60.213.92.38:9901/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://60.213.92.38:9901/tsfile/live/0014_1.m3u8
CCTV15-音乐,http://60.213.92.38:9901/tsfile/live/0015_1.m3u8
CCTV5+体育赛事,http://60.213.92.38:9901/tsfile/live/0016_1.m3u8
CCTV17 农业农村,http://60.213.92.38:9901/tsfile/live/0019_1.m3u8
IPTV5+高清,http://60.213.92.38:9901/tsfile/live/0005_2.m3u8
临沂综合,http://60.213.92.38:9901/tsfile/live/1000_1.m3u8
临沂公共,http://60.213.92.38:9901/tsfile/live/1001_1.m3u8
临沂农科,http://60.213.92.38:9901/tsfile/live/1002_1.m3u8
临沂图文,http://60.213.92.38:9901/tsfile/live/1003_1.m3u8
山东卫视,http://60.213.92.38:9901/tsfile/live/0131_1.m3u8
山东齐鲁,http://60.213.92.38:9901/tsfile/live/1004_1.m3u8
山东文旅,http://60.213.92.38:9901/tsfile/live/1005_1.m3u8
山东综艺,http://60.213.92.38:9901/tsfile/live/1006_1.m3u8
山东生活,http://60.213.92.38:9901/tsfile/live/1007_1.m3u8
山东体育,http://60.213.92.38:9901/tsfile/live/1008_1.m3u8
山东新闻,http://60.213.92.38:9901/tsfile/live/1009_1.m3u8
山东农科,http://60.213.92.38:9901/tsfile/live/1010_1.m3u8
山东少儿,http://60.213.92.38:9901/tsfile/live/1011_1.m3u8
兰陵综合,http://60.213.92.38:9901/tsfile/live/1028_1.m3u8
蒙阴综合,http://60.213.92.38:9901/tsfile/live/1039_1.m3u8
沂南综合,http://60.213.92.38:9901/tsfile/live/1066_1.m3u8
沂水综合,http://60.213.92.38:9901/tsfile/live/1067_1.m3u8
莒南综合,http://60.213.92.38:9901/tsfile/live/1068_1.m3u8
河北卫视,http://60.213.92.38:9901/tsfile/live/0117_1.m3u8
河南卫视,http://60.213.92.38:9901/tsfile/live/0139_1.m3u8
湖北卫视,http://60.213.92.38:9901/tsfile/live/0132_1.m3u8
吉林卫视,http://60.213.92.38:9901/tsfile/live/0116_1.m3u8
江西卫视,http://60.213.92.38:9901/tsfile/live/0138_1.m3u8
山西卫视,http://60.213.92.38:9901/tsfile/live/0118_1.m3u8
陕西卫视,http://60.213.92.38:9901/tsfile/live/0136_1.m3u8
四川卫视,http://60.213.92.38:9901/tsfile/live/0123_1.m3u8
贵州卫视,http://60.213.92.38:9901/tsfile/live/0120_1.m3u8
甘肃卫视,http://60.213.92.38:9901/tsfile/live/0141_1.m3u8
宁夏卫视,http://60.213.92.38:9901/tsfile/live/0112_1.m3u8
青海卫视,http://60.213.92.38:9901/tsfile/live/0140_1.m3u8
西藏卫视,http://60.213.92.38:9901/tsfile/live/0111_1.m3u8
内蒙古,http://60.213.92.38:9901/tsfile/live/1014_1.m3u8
山东教育卫视,http://60.213.92.38:9901/tsfile/live/1015_1.m3u8
新疆卫视,http://60.213.92.38:9901/tsfile/live/0110_1.m3u8
厦门卫视,http://60.213.92.38:9901/tsfile/live/1038_1.m3u8
兵团卫视,http://60.213.92.38:9901/tsfile/live/0115_1.m3u8
海南卫视,http://60.213.92.38:9901/tsfile/live/1012_1.m3u8
大湾区卫视,http://60.213.92.38:9901/tsfile/live/1026_1.m3u8
湖南卫视,http://60.213.92.38:9901/tsfile/live/0128_1.m3u8
江苏卫视,http://60.213.92.38:9901/tsfile/live/0127_1.m3u8
浙江卫视,http://60.213.92.38:9901/tsfile/live/0124_1.m3u8
安徽卫视,http://60.213.92.38:9901/tsfile/live/0130_1.m3u8
北京卫视,http://60.213.92.38:9901/tsfile/live/0122_1.m3u8
东方卫视,http://60.213.92.38:9901/tsfile/live/0107_1.m3u8
深圳卫视,http://60.213.92.38:9901/tsfile/live/0126_1.m3u8
天津卫视,http://60.213.92.38:9901/tsfile/live/0135_1.m3u8
辽宁卫视,http://60.213.92.38:9901/tsfile/live/0121_1.m3u8
黑龙江卫视,http://60.213.92.38:9901/tsfile/live/1013_1.m3u8
重庆卫视,http://60.213.92.38:9901/tsfile/live/0142_1.m3u8
广东卫视,http://60.213.92.38:9901/tsfile/live/0125_1.m3u8
广西卫视,http://60.213.92.38:9901/tsfile/live/0113_1.m3u8
东南卫视,http://60.213.92.38:9901/tsfile/live/0137_1.m3u8
云南卫视,http://60.213.92.38:9901/tsfile/live/0119_1.m3u8
金鹰卡通,http://60.213.92.38:9901/tsfile/live/1019_1.m3u8
哈哈炫动,http://60.213.92.38:9901/tsfile/live/1020_1.m3u8
优漫卡通,http://60.213.92.38:9901/tsfile/live/1021_1.m3u8
嘉佳卡通,http://60.213.92.38:9901/tsfile/live/1022_1.m3u8
动漫秀场,http://60.213.92.38:9901/tsfile/live/1049_1.m3u8
动画,http://60.213.92.38:9901/tsfile/live/1024_1.m3u8
BRTV-KAKU少儿,http://60.213.92.38:9901/tsfile/live/1025_1.m3u8
精彩影视,http://60.213.92.38:9901/tsfile/live/1027_1.m3u8
城市剧场,http://60.213.92.38:9901/tsfile/live/1029_1.m3u8
音乐剧场,http://60.213.92.38:9901/tsfile/live/1030_1.m3u8
古装剧场,http://60.213.92.38:9901/tsfile/live/1031_1.m3u8
武侠剧场,http://60.213.92.38:9901/tsfile/live/1032_1.m3u8
家庭影院,http://60.213.92.38:9901/tsfile/live/1033_1.m3u8
喜剧影院,http://60.213.92.38:9901/tsfile/live/1034_1.m3u8
金鹰纪实,http://60.213.92.38:9901/tsfile/live/1035_1.m3u8
农林卫视,http://60.213.92.38:9901/tsfile/live/1036_1.m3u8
东方财经,http://60.213.92.38:9901/tsfile/live/0107_2.m3u8
CETV-1,http://60.213.92.38:9901/tsfile/live/1016_1.m3u8
CETV-2,http://60.213.92.38:9901/tsfile/live/1017_1.m3u8
CETV-4,http://60.213.92.38:9901/tsfile/live/1018_1.m3u8
IPTV收视指南,http://60.213.92.38:9901/tsfile/live/1040_1.m3u8
IPTV热播剧场,http://60.213.92.38:9901/tsfile/live/1041_1.m3u8
IPTV经典电影,http://60.213.92.38:9901/tsfile/live/1042_1.m3u8
IPTV少儿动画,http://60.213.92.38:9901/tsfile/live/1043_1.m3u8
IPTV谍战剧场,http://60.213.92.38:9901/tsfile/live/1044_1.m3u8
IPTV相声小品,http://60.213.92.38:9901/tsfile/live/1045_1.m3u8
IPTV魅力时尚,http://60.213.92.38:9901/tsfile/live/1046_1.m3u8
IPTV野外,http://60.213.92.38:9901/tsfile/live/1047_1.m3u8
IPTV法治,http://60.213.92.38:9901/tsfile/live/1048_1.m3u8
法治天地,http://60.213.92.38:9901/tsfile/live/1050_1.m3u8
游戏风云,http://60.213.92.38:9901/tsfile/live/1051_1.m3u8
金色学堂,http://60.213.92.38:9901/tsfile/live/1052_1.m3u8
魅力足球,http://60.213.92.38:9901/tsfile/live/1053_1.m3u8
生活时尚,http://60.213.92.38:9901/tsfile/live/1054_1.m3u8
都市剧场,http://60.213.92.38:9901/tsfile/live/1055_1.m3u8
乐游,http://60.213.92.38:9901/tsfile/live/1056_1.m3u8
新动漫,http://60.213.92.38:9901/tsfile/live/1057_1.m3u8
CHC高清电影,http://60.213.92.38:9901/tsfile/live/1058_1.m3u8
CHC家庭影院,http://60.213.92.38:9901/tsfile/live/1059_1.m3u8
CHC动作电影,http://60.213.92.38:9901/tsfile/live/1060_1.m3u8
动作影院,http://60.213.92.38:9901/tsfile/live/1061_1.m3u8
IPTV3+,http://60.213.92.38:9901/tsfile/live/1062_1.m3u8
IPTV5+,http://60.213.92.38:9901/tsfile/live/1063_1.m3u8
IPTV6+,http://60.213.92.38:9901/tsfile/live/1064_1.m3u8
IPTV8+,http://60.213.92.38:9901/tsfile/live/1065_1.m3u8
CGTN,http://60.213.92.38:9901/tsfile/live/1069_1.m3u8
CGTN-documentary,http://60.213.92.38:9901/tsfile/live/1070_1.m3u8
CGTN-espanol,http://60.213.92.38:9901/tsfile/live/1071_1.m3u8
CGTN-francais,http://60.213.92.38:9901/tsfile/live/1072_1.m3u8
CGTN-阿拉伯语,http://60.213.92.38:9901/tsfile/live/1073_1.m3u8
CGTN-俄语,http://60.213.92.38:9901/tsfile/live/1074_1.m3u8
CCTV1-综合,http://222.173.134.150:8888/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://222.173.134.150:8888/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://222.173.134.150:8888/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-中文国际,http://222.173.134.150:8888/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://222.173.134.150:8888/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://222.173.134.150:8888/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-国防军事,http://222.173.134.150:8888/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://222.173.134.150:8888/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://222.173.134.150:8888/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://222.173.134.150:8888/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://222.173.134.150:8888/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://222.173.134.150:8888/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://222.173.134.150:8888/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://222.173.134.150:8888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://222.173.134.150:8888/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://222.173.134.150:8888/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17-农业农村,http://222.173.134.150:8888/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://222.173.134.150:8888/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.173.134.150:8888/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://222.173.134.150:8888/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.173.134.150:8888/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.173.134.150:8888/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://222.173.134.150:8888/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://222.173.134.150:8888/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://222.173.134.150:8888/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://222.173.134.150:8888/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://222.173.134.150:8888/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.173.134.150:8888/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://222.173.134.150:8888/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://222.173.134.150:8888/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.173.134.150:8888/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.173.134.150:8888/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://222.173.134.150:8888/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.173.134.150:8888/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
